stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,jurisdiction_id,location_type,parent_station,relative_position,cardinal_direction,wheelchair_boarding,primary_street,address_range,cross_location
6171,6171,Allen & Marshall Park (NB),This stop (#6171) is northbound on the 2053 block of Allen Blvd adjacent Marshall Park,43.094023,-89.485488,MMT,CMID,0,,2,0,1,Allen,2053,Marshall Park
6173,6173,Old Sauk & Excelsior (EB),This stop (#6173) is eastbound on the 8199 block of Old Sauk Rd farside Excelsior Dr,43.074759,-89.524419,MMT,CMAD,0,,1,90,1,Old Sauk,8199,Excelsior
6176,6176,Old Sauk & N Gammon (WB),This stop (#6176) is westbound on the 6998 block of Old Sauk Rd nearside Gammon Rd (N),43.076717,-89.502201,MMT,CMAD,0,,3,270,1,Old Sauk,6998,N Gammon
6177,6177,Branch & Maywood (NB),This stop (#6177) is northbound on the 2401 block of Branch St farside Maywood Ave,43.100591,-89.493324,MMT,CMID,0,,1,0,1,Branch,2401,Maywood
6180,6180,Fourier & La Petite (SB),This stop (#6180) is southbound on the 1222 block of Fourier Dr adjacent La Petite Academy,43.08345,-89.526766,MMT,CMAD,0,,2,180,1,Fourier,1222,La Petite
6182,6182,N Pleasant View & Fairway (SB),This stop (#6182) is southbound on the 2600 block of Pleasant View Rd (N) nearside Fairway Pl,43.103855,-89.536504,MMT,CMID,0,,3,180,0,N Pleasant View,2600,Fairway
6188,6188,Odana & Research Park (WB),This stop (#6188) is westbound on the 6100 block of Odana Rd farside Research Park Blvd,43.053672,-89.486353,MMT,CMAD,0,,1,270,1,Odana,6100,Research Park
6189,6189,Old Sauk & N High Point (EB),This stop (#6189) is eastbound on the 7899 block of Old Sauk Rd farside High Point Rd (N),43.074862,-89.518173,MMT,CMAD,0,,1,90,1,Old Sauk,7899,N High Point
6192,6192,Park & Elmwood (SB),This stop (#6192) is southbound on the 1900 block of Park St nearside Elmwood Ave,43.09627,-89.501877,MMT,CMID,0,,3,180,1,Park,1900,Elmwood
6193,6193,Watts & Commerce (EB),This stop (#6193) is eastbound on the 8199 block of Watts Rd farside Commerce Dr,43.054894,-89.522465,MMT,CMAD,0,,1,90,1,Watts,8199,Commerce
6196,6196,Middleton & South (SB),This stop (#6196) is southbound on the 1698 block of Middleton St farside South Ave,43.092998,-89.508912,MMT,CMID,0,,1,180,0,Middleton,1698,South
6197,6197,Colony & S Gammon (EB),This stop (#6197) is eastbound on the 6999 block of Colony Dr farside Gammon Rd (S),43.068319,-89.502166,MMT,CMAD,0,,1,90,1,Colony,6999,S Gammon
6199,6199,Watts & Walmart (EB),This stop (#6199) is eastbound on the 7199 block of Watts Rd opposite Walmart Driveway,43.050366,-89.506983,MMT,CMAD,0,,4,90,1,Watts,7199,Walmart
6204,6204,Watts & N Burberry (WB),This stop (#6204) is westbound on the 7500 block of Watts Rd farside Burberry Dr (N),43.051158,-89.514142,MMT,CMAD,0,,1,270,1,Watts,7500,N Burberry
6205,6205,Allen & Century (NB),This stop (#6205) is northbound on the 2601 block of Allen Blvd nearside Century Ave,43.103486,-89.486077,MMT,CMID,0,,3,0,0,Allen,2601,Century
6207,6207,Century & Donna (EB),This stop (#6207) is eastbound on the 6799 block of Century Ave farside Donna Dr,43.106112,-89.49801,MMT,CMID,0,,1,90,1,Century,6799,Donna
6208,6208,Park Lawn & Franklin (SB),This stop (#6208) is southbound on the 2100 block of Park Lawn Pl nearside Franklin Ave,43.098462,-89.504387,MMT,CMID,0,,3,180,0,Park Lawn,2100,Franklin
6213,6213,University & Branch (EB),This stop (#6213) is eastbound on the 6699 block of University Ave farside Branch St,43.096158,-89.49553,MMT,CMID,0,,1,90,1,University,6699,Branch
6218,6218,Deming & John Deere (SB),This stop (#6218) is southbound on the 998 block of Deming Way opposite John Deere Credit,43.079183,-89.53308,MMT,CMAD,0,,4,180,1,Deming,998,John Deere
6223,6223,Odana & Grand Canyon (EB),This stop (#6223) is eastbound on the 6699 block of Odana Rd farside Grand Canyon Dr,43.056183,-89.49587,MMT,CMAD,0,,1,90,1,Odana,6699,Grand Canyon
6226,6226,Murphy & Eagle (WB),This stop (#6226) is westbound on the 8400 block of Murphy Dr nearside Eagle Dr,43.098536,-89.527554,MMT,CMID,0,,3,270,0,Murphy,8400,Eagle
6231,6231,Deming & Murphy (NB),This stop (#6231) is northbound on the 2201 block of Deming Way farside Murphy Dr,43.098307,-89.522552,MMT,CMID,0,,1,0,0,Deming,2201,Murphy
6232,6232,Airport & Deming (WB),This stop (#6232) is westbound on the 8400 block of Airport Rd farside Deming Way,43.111471,-89.529574,MMT,CMID,0,,1,270,0,Airport,8400,Deming
6233,6233,Old Sauk & Ozark (EB),This stop (#6233) is eastbound on the 6299 block of Old Sauk Rd farside Ozark Trl,43.075104,-89.488705,MMT,CMAD,0,,1,90,1,Old Sauk,6299,Ozark
6237,6237,Watts & Princeton Club (EB),This stop (#6237) is eastbound on the 8051 block of Watts Rd opposite Princeton Club,43.054081,-89.52081,MMT,CMAD,0,,4,90,1,Watts,8051,Princeton Club
6238,6238,Parmenter & Franklin (SB),This stop (#6238) is southbound on the 2100 block of Parmenter St nearside Franklin Ave,43.098234,-89.511635,MMT,CMID,0,,3,180,1,Parmenter,2100,Franklin
6239,6239,Masthead & Island (EB),This stop (#6239) is eastbound on the 6201 block of Masthead Dr nearside Island Dr,43.063135,-89.486633,MMT,CMAD,0,,3,90,1,Masthead,6201,Island
6240,6240,Deming & Market (SB),This stop (#6240) is southbound on the 1700 block of Deming Way nearside Market St,43.093243,-89.526617,MMT,CMID,0,,3,180,1,Deming,1700,Market
6241,6241,Odana & Potomac (EB),This stop (#6241) is eastbound on the 6501 block of Odana Rd nearside Potomac Ln,43.054905,-89.491599,MMT,CMAD,0,,3,90,1,Odana,6501,Potomac
6243,6243,University & Capital (NB),This stop (#6243) is northbound on the 5600 block of University Ave farside Capital Ave,43.084644,-89.477677,MMT,CMAD,0,,1,0,1,University,5600,Capital
6244,6244,Offshore & Yellowstone (WB),This stop (#6244) is westbound on the 6498 block of Offshore Dr nearside Yellowstone Dr (S),43.063418,-89.493237,MMT,CMAD,0,,3,270,1,Offshore,6498,Yellowstone
6245,6245,Old Sauk & Saukdale (EB),This stop (#6245) is eastbound on the 7215 block of Old Sauk Rd nearside Saukdale Way,43.075038,-89.509322,MMT,CMAD,0,,3,90,1,Old Sauk,7215,Saukdale
6246,6246,Excelsior & Fourier (WB),This stop (#6246) is westbound on the 8200 block of Excelsior Dr farside Fourier Dr,43.080291,-89.525045,MMT,CMAD,0,,1,270,1,Excelsior,8200,Fourier
6253,6253,Randolph & Westward (NB),This stop (#6253) is northbound on the 313 block of Randolph Dr nearside Westward Way,43.061285,-89.512501,MMT,CMAD,0,,3,0,1,Randolph,313,Westward
6256,6256,Parmenter & Donna (SB),This stop (#6256) is southbound on the 2898 block of Parmenter St farside Donna Dr,43.105585,-89.511052,MMT,CMID,0,,1,180,1,Parmenter,2898,Donna
6258,6258,Excelsior & John Deere (SB),This stop (#6258) is southbound on the 8400 block of Excelsior Dr adjacent John Deere Credit,43.079464,-89.529426,MMT,CMAD,0,,2,180,1,Excelsior,8400,John Deere
6261,6261,Deming & Terrace (NB),This stop (#6261) is northbound on the 1851 block of Deming Way nearside Terrace Ave,43.095244,-89.523437,MMT,CMID,0,,3,0,0,Deming,1851,Terrace
6264,6264,Century & Parmenter (WB),This stop (#6264) is westbound on the 7500 block of Century Ave farside Parmenter St,43.1117,-89.51064,MMT,CMID,0,,1,270,0,Century,7500,Parmenter
6265,6265,Tokay & Odana (NB),This stop (#6265) is northbound on the 5799 block of Tokay Blvd farside Odana Rd,43.051651,-89.481044,MMT,CMAD,0,,1,0,0,Tokay,5799,Odana
6266,6266,Odana & Potomac (WB),This stop (#6266) is westbound on the 6500 block of Odana Rd farside Potomac Ln,43.05512,-89.491784,MMT,CMAD,0,,1,270,1,Odana,6500,Potomac
6269,6269,S Gammon & Watts (NB),This stop (#6269) is northbound on the 699 block of Gammon Rd (S) farside Watts Rd,43.050512,-89.502874,MMT,CMAD,0,,1,0,1,S Gammon,699,Watts
6270,6270,Pinehurst & S Greenview (SB),This stop (#6270) is southbound on the 2050 block of Pinehurst Dr nearside Greenview Dr (S),43.097137,-89.54037,MMT,CMID,0,,3,180,0,Pinehurst,2050,S Greenview
6277,6277,Randolph & Tree (NB),This stop (#6277) is northbound on the 201 block of Randolph Dr nearside Tree Ln,43.064015,-89.512431,MMT,CMAD,0,,3,0,1,Randolph,201,Tree
6279,6279,Junction & U W Health (NB),This stop (#6279) is northbound on the 401 block of Junction Rd adjacent U W Health,43.069647,-89.524622,MMT,CMAD,0,,2,0,1,Junction,401,U W Health
6281,6281,West Towne & D'Onofrio (EB),This stop (#6281) is eastbound on the 7499 block of West Towne Way farside D'Onofrio Dr,43.057488,-89.513817,MMT,CMAD,0,,1,90,1,West Towne,7499,D'Onofrio
6282,6282,Greenway & Gialamas (SB),This stop (#6282) is southbound on the 8600 block of Greenway Blvd farside Gialamas Way,43.085995,-89.534474,MMT,CMID,0,,1,180,0,Greenway,8600,Gialamas
6288,6288,Century & Donna (WB),This stop (#6288) is westbound on the 6800 block of Century Ave farside Donna Dr,43.106685,-89.498394,MMT,CMID,0,,1,270,1,Century,6800,Donna
6291,6291,University & Allen (EB),This stop (#6291) is eastbound on the 6199 block of University Ave farside Allen Blvd,43.089287,-89.485669,MMT,CMAD,0,,1,90,1,University,6199,Allen
6296,6296,Tokay & U W Research Park (WB),This stop (#6296) is westbound on the 5750 block of Tokay Blvd adjacent U W Research Park,43.053585,-89.480355,MMT,CMAD,0,,2,270,0,Tokay,5750,U W Research Park
6300,6300,Nautilus & Offshore (SB),This stop (#6300) is southbound on the 298 block of Nautilus Dr nearside Offshore Dr,43.063277,-89.488818,MMT,CMAD,0,,3,180,1,Nautilus,298,Offshore
6301,6301,Allen & Mendota (NB),This stop (#6301) is northbound on the 2201 block of Allen Blvd farside Mendota Ave,43.096566,-89.485737,MMT,CMID,0,,1,0,0,Allen,2201,Mendota
6304,6304,Deming & Terrace (SB),This stop (#6304) is southbound on the 1850 block of Deming Way nearside Terrace Ave,43.095477,-89.523721,MMT,CMID,0,,3,180,0,Deming,1850,Terrace
6306,6306,Branch & Maywood (SB),This stop (#6306) is southbound on the 2398 block of Branch St farside Maywood Ave,43.100098,-89.493743,MMT,CMID,0,,1,180,1,Branch,2398,Maywood
6309,6309,Sawmill & N Westfield (EB),This stop (#6309) is eastbound on the 7399 block of Sawmill Rd farside Westfield Rd (N),43.079882,-89.509278,MMT,CMAD,0,,1,90,0,Sawmill,7399,N Westfield
6311,6311,Market & Deming (EB),This stop (#6311) is eastbound on the 8401 block of Market St nearside Deming Way,43.093092,-89.527299,MMT,CMID,0,,3,90,0,Market,8401,Deming
6313,6313,Terrace & N High Point (EB),This stop (#6313) is eastbound on the 7799 block of Terrace Ave farside High Point Rd (N),43.094434,-89.516842,MMT,CMID,0,,1,90,0,Terrace,7799,N High Point
6318,6318,Allen & Maywood (SB),This stop (#6318) is southbound on the 2398 block of Allen Blvd farside Maywood Ave,43.100218,-89.486543,MMT,CMID,0,,1,180,0,Allen,2398,Maywood
6319,6319,Odana & Smart Motors (EB),This stop (#6319) is eastbound on the 5901 block of Odana Rd adjacent Smart Motors,43.052366,-89.483698,MMT,CMAD,0,,2,90,1,Odana,5901,Smart Motors
6322,6322,University & Gateway (SB),This stop (#6322) is southbound on the 6301 block of University Ave nearside Gateway St (N),43.092391,-89.490204,MMT,CMID,0,,3,180,1,University,6301,Gateway
6323,6323,Inner & Gettysburg (EB),This stop (#6323) is eastbound on the 6699 block of Inner Dr farside Gettysburg Dr,43.067427,-89.496685,MMT,CMAD,0,,1,90,0,Inner,6699,Gettysburg
6325,6325,Voss & Middleton (EB),This stop (#6325) is eastbound on the 7399 block of Voss Pkwy farside Middleton St,43.089265,-89.508166,MMT,CMID,0,,1,90,0,Voss,7399,Middleton
6326,6326,University & Heim (SB),This stop (#6326) is southbound on the 5999 block of University Ave farside Heim Ave,43.08756,-89.482754,MMT,CMAD,0,,1,180,1,University,5999,Heim
6327,6327,N Westfield & Old Sauk (NB),This stop (#6327) is northbound on the 701 block of Westfield Rd (N) farside Old Sauk Rd,43.075442,-89.507359,MMT,CMAD,0,,1,0,0,N Westfield,701,Old Sauk
6330,6330,Mineral Point & Grand Canyon (WB),This stop (#6330) is westbound on the 6700 block of Mineral Point Rd farside Grand Canyon Dr,43.060936,-89.497529,MMT,CMAD,0,,1,270,1,Mineral Point,6700,Grand Canyon
6332,6332,Mineral Point & Memorial High (WB),This stop (#6332) is westbound on the 6900 block of Mineral Point Rd adjacent Memorial High,43.060907,-89.500763,MMT,CMAD,0,,2,270,1,Mineral Point,6900,Memorial High
6334,6334,Heartland & Deming (WB),This stop (#6334) is westbound on the 798 block of Heartland Trl farside Deming Way,43.076749,-89.531842,MMT,CMAD,0,,1,270,1,Heartland,798,Deming
6335,6335,University & Lakeview (NB),This stop (#6335) is northbound on the 6500 block of University Ave farside Lakeview Ave,43.094736,-89.492898,MMT,CMID,0,,1,0,1,University,6500,Lakeview
6336,6336,Deming & Holiday (SB),This stop (#6336) is southbound on the 1350 block of Deming Way farside Holiday Ave,43.08823,-89.527748,MMT,CMID,0,,1,180,0,Deming,1350,Holiday
6338,6338,S High Point & Big Sky (SB),This stop (#6338) is southbound on the 450 block of High Point Rd (S) farside Big Sky Dr,43.058255,-89.517829,MMT,CMAD,0,,1,180,1,S High Point,450,Big Sky
6340,6340,Old Sauk & Ozark (WB),This stop (#6340) is westbound on the 6300 block of Old Sauk Rd nearside Ozark Trl,43.075319,-89.489002,MMT,CMAD,0,,3,270,1,Old Sauk,6300,Ozark
6342,6342,Old Sauk & Samuel (WB),This stop (#6342) is westbound on the 8600 block of Old Sauk Rd farside Samuel Dr,43.075013,-89.53137,MMT,CMAD,0,,1,270,1,Old Sauk,8600,Samuel
6345,6345,Middleton & Sweeney (NB),This stop (#6345) is northbound on the 1401 block of Middleton St farside Sweeney Dr,43.089569,-89.508537,MMT,CMID,0,,1,0,0,Middleton,1401,Sweeney
6349,6349,Mineral Point & D'Onofrio (EB),This stop (#6349) is eastbound on the 7499 block of Mineral Point Rd farside D'Onofrio Dr,43.060416,-89.512266,MMT,CMAD,0,,1,90,1,Mineral Point,7499,D'Onofrio
6350,6350,W Towne Ring & W Towne Mall (SB),This stop (#6350) is southbound on the 500 block of West Towne Ring adjacent West Towne Mall,43.057423,-89.504005,MMT,PRIV,0,,2,180,1,W Towne Ring,500,W Towne Mall
6351,6351,Offshore & Yellowstone (EB),This stop (#6351) is eastbound on the 6499 block of Offshore Dr farside Yellowstone Dr (S),43.063194,-89.493076,MMT,CMAD,0,,1,90,1,Offshore,6499,Yellowstone
6354,6354,Greenway & Aspen (WB),This stop (#6354) is westbound on the 8450 block of Greenway Blvd farside Aspen Cmns,43.090404,-89.530246,MMT,CMID,0,,1,270,0,Greenway,8450,Aspen
6355,6355,Greenway & Deer Creek (NB),This stop (#6355) is northbound on the 8501 block of Greenway Blvd adjacent Deer Creek,43.087994,-89.532539,MMT,CMID,0,,2,0,0,Greenway,8501,Deer Creek
6357,6357,Odana & Burlington Coat (EB),This stop (#6357) is eastbound on the 6725 block of Odana Rd adjacent Burlington Coat,43.056503,-89.499795,MMT,CMAD,0,,2,90,1,Odana,6725,Burlington Coat
6359,6359,Century & Laura (EB),This stop (#6359) is eastbound on the 7701 block of Century Ave nearside Laura Ln,43.11133,-89.514641,MMT,CMID,0,,3,90,0,Century,7701,Laura
6363,6363,Discovery & Parmenter (EB),This stop (#6363) is eastbound on the 7601 block of Discovery Dr nearside Parmenter St,43.102414,-89.513036,MMT,CMID,0,,3,90,1,Discovery,7601,Parmenter
6364,6364,Fortune & Sweeney (WB),This stop (#6364) is westbound on the 7098 block of Fortune Dr nearside Sweeney Dr,43.088068,-89.5043,MMT,CMID,0,,3,270,0,Fortune,7098,Sweeney
6365,6365,Junction & City Center W (NB),This stop (#6365) is northbound on the 535 block of Junction Rd farside City Center West,43.072171,-89.525082,MMT,CMAD,0,,1,0,1,Junction,535,City Center W
6368,6368,Junction & Pick N Save (SB),This stop (#6368) is southbound on the 266 block of Junction Rd opposite Pick N Save,43.065348,-89.52585,MMT,CMAD,0,,4,180,1,Junction,266,Pick N Save
6369,6369,Airport & Deming (EB),This stop (#6369) is eastbound on the 8399 block of Airport Rd farside Deming Way,43.11115,-89.528821,MMT,CMID,0,,1,90,0,Airport,8399,Deming
6372,6372,Donna & Northbrook (WB),This stop (#6372) is westbound on the 7300 block of Donna Dr farside Northbrook Dr,43.106187,-89.507434,MMT,CMID,0,,1,270,1,Donna,7300,Northbrook
6382,6382,Odana & Grand Canyon (WB),This stop (#6382) is westbound on the 6700 block of Odana Rd farside Grand Canyon Dr,43.056746,-89.496969,MMT,CMAD,0,,1,270,1,Odana,6700,Grand Canyon
6388,6388,Century & Park (WB),This stop (#6388) is westbound on the 6998 block of Century Ave nearside Park St,43.108948,-89.501496,MMT,CMID,0,,3,270,0,Century,6998,Park
6392,6392,N High Point & Greenway (SB),This stop (#6392) is southbound on the 1600 block of High Point Rd (N) nearside Greenway Blvd,43.090358,-89.519651,MMT,CMID,0,,3,180,0,N High Point,1600,Greenway
6394,6394,Parmenter & Lee (SB),This stop (#6394) is southbound on the 2398 block of Parmenter St farside Lee St,43.100929,-89.511565,MMT,CMID,0,,1,180,1,Parmenter,2398,Lee
6395,6395,Branch & University (NB),This stop (#6395) is northbound on the 2001 block of Branch St farside University Ave,43.096704,-89.495246,MMT,CMID,0,,1,0,1,Branch,2001,University
6402,6402,Deming & Gialamas (SB),This stop (#6402) is southbound on the 1260 block of Deming Way farside Gialamas Way,43.085057,-89.532954,MMT,CMAD,0,,1,180,1,Deming,1260,Gialamas
6406,6406,Mendota & Gateway (WB),This stop (#6406) is westbound on the 6300 block of Mendota Ave farside Gateway St (N),43.096439,-89.488948,MMT,CMID,0,,1,270,1,Mendota,6300,Gateway
6415,6415,Murphy & Eagle (EB),This stop (#6415) is eastbound on the 8401 block of Murphy Dr nearside Eagle Dr,43.098329,-89.527936,MMT,CMID,0,,3,90,0,Murphy,8401,Eagle
6418,6418,Mineral Point & S Gammon (WB),This stop (#6418) is westbound on the 7000 block of Mineral Point Rd farside Gammon Rd (S),43.060879,-89.503293,MMT,CMAD,0,,1,270,1,Mineral Point,7000,S Gammon
6420,6420,University & Maple (SB),This stop (#6420) is southbound on the 6599 block of University Ave farside Maple St,43.095021,-89.493936,MMT,CMID,0,,1,180,1,University,6599,Maple
6421,6421,Franklin & Parmenter (EB),This stop (#6421) is eastbound on the 7499 block of Franklin Ave farside Parmenter St,43.098082,-89.511104,MMT,CMID,0,,1,90,0,Franklin,7499,Parmenter
6422,6422,S Gammon & Odana (SB),This stop (#6422) is southbound on the 500 block of Gammon Rd (S) farside Odana Rd,43.055462,-89.503262,MMT,CMAD,0,,1,180,1,S Gammon,500,Odana
6423,6423,Tokay & U W Research Park (NB),This stop (#6423) is northbound on the 5749 block of Tokay Blvd opposite U W Research Park,43.053048,-89.480749,MMT,CMAD,0,,4,0,0,Tokay,5749,U W Research Park
6426,6426,Mineral Point & S Westfield (WB),This stop (#6426) is westbound on the 7300 block of Mineral Point Rd farside Westfield Rd (S),43.060822,-89.508156,MMT,CMAD,0,,1,270,1,Mineral Point,7300,S Westfield
6427,6427,Deming & Excelsior (NB),This stop (#6427) is northbound on the 801 block of Deming Way farside Excelsior Dr,43.076983,-89.531237,MMT,CMAD,0,,1,0,1,Deming,801,Excelsior
6430,6430,Junction & City Center W (SB),This stop (#6430) is southbound on the 510 block of Junction Rd farside City Center West,43.07149,-89.525192,MMT,CMAD,0,,1,180,1,Junction,510,City Center W
6433,6433,Quarry & Research (EB),This stop (#6433) is eastbound on the 8599 block of Quarry Rd farside Research Way,43.093194,-89.534103,MMT,CMID,0,,1,90,0,Quarry,8599,Research
6435,6435,Inner & Colony (EB),This stop (#6435) is eastbound on the 6799 block of Inner Dr farside Colony Dr,43.068052,-89.499043,MMT,CMAD,0,,1,90,0,Inner,6799,Colony
6438,6438,Montclair & Pleasant View (WB),This stop (#6438) is westbound on the 8700 block of Montclair Dr farside Pleasant View Rd,43.102297,-89.536587,MMT,CMID,0,,1,270,0,Montclair,8700,Pleasant View
6439,6439,Allen & University (NB),This stop (#6439) is northbound on the 2001 block of Allen Blvd farside University Ave,43.090191,-89.485645,MMT,CMID,0,,1,0,1,Allen,2001,University
6440,6440,D'Onofrio & Mineral Point (SB),This stop (#6440) is southbound on the 400 block of D'Onofrio Dr farside Mineral Point Rd,43.06021,-89.512808,MMT,CMAD,0,,1,180,1,D'Onofrio,400,Mineral Point
6441,6441,Terrace & Parmenter (EB),This stop (#6441) is eastbound on the 7499 block of Terrace Ave farside Parmenter St,43.094411,-89.511173,MMT,CMID,0,,1,90,1,Terrace,7499,Parmenter
6447,6447,Offshore & Nautilus (EB),This stop (#6447) is eastbound on the 6301 block of Offshore Dr nearside Nautilus Dr,43.063152,-89.489101,MMT,CMAD,0,,3,90,1,Offshore,6301,Nautilus
6449,6449,D'Onofrio & S High Point (EB),This stop (#6449) is eastbound on the 599 block of D'Onofrio Dr farside High Point Rd (S),43.056787,-89.517321,MMT,CMAD,0,,1,90,1,D'Onofrio,599,S High Point
6450,6450,Randolph & Tree (SB),This stop (#6450) is southbound on the 200 block of Randolph Dr farside Tree Ln,43.063881,-89.512727,MMT,CMAD,0,,1,180,1,Randolph,200,Tree
6455,6455,S Junction & Watts (NB),This stop (#6455) is northbound on the 499 block of Junction Rd (S) farside Watts Rd,43.05592,-89.527329,MMT,CMAD,0,,1,0,1,S Junction,499,Watts
6457,6457,Junction & Prairie Towne (NB),This stop (#6457) is northbound on the 201 block of Junction Rd adjacent Prairie Towne Center,43.064193,-89.526638,MMT,CMAD,0,,2,0,1,Junction,201,Prairie Towne
6458,6458,Franklin & Bristol (WB),This stop (#6458) is westbound on the 7298 block of Franklin Ave nearside Bristol St,43.098407,-89.506362,MMT,CMID,0,,3,270,0,Franklin,7298,Bristol
6459,6459,Inner & Yellowstone (EB),This stop (#6459) is eastbound on the 6501 block of Inner Dr nearside Yellowstone Dr (S),43.067402,-89.493488,MMT,CMAD,0,,3,90,1,Inner,6501,Yellowstone
6460,6460,Tree & S Gammon (WB),This stop (#6460) is westbound on the 7000 block of Tree Ln farside Gammon Rd (S),43.065677,-89.503447,MMT,CMAD,0,,1,270,1,Tree,7000,S Gammon
6464,6464,Watts & Walmart (WB),This stop (#6464) is westbound on the 7202 block of Watts Rd adjacent Walmart Driveway,43.050679,-89.50786,MMT,CMAD,0,,2,270,1,Watts,7202,Walmart
6466,6466,N Westfield & Old Sauk (SB),This stop (#6466) is southbound on the 700 block of Westfield Rd (N) nearside Old Sauk Rd,43.075308,-89.507655,MMT,CMAD,0,,3,180,1,N Westfield,700,Old Sauk
6470,6470,Deming & Country Inn (WB),This stop (#6470) is westbound on the 2212 block of Deming Way adjacent Country Inn,43.099043,-89.5197,MMT,CMID,0,,2,270,0,Deming,2212,Country Inn
6471,6471,Park Lawn & Maywood (NB),This stop (#6471) is northbound on the 2301 block of Park Lawn Pl farside Maywood Ave,43.10054,-89.504019,MMT,CMID,0,,1,0,0,Park Lawn,2301,Maywood
6474,6474,Old Sauk & Excelsior (WB),This stop (#6474) is westbound on the 8098 block of Old Sauk Rd nearside Excelsior Dr,43.075126,-89.523926,MMT,CMAD,0,,3,270,1,Old Sauk,8098,Excelsior
6475,6475,Northbrook & Century (NB),This stop (#6475) is northbound on the 3399 block of Northbrook Dr nearside Century Ave,43.110906,-89.506736,MMT,CMID,0,,3,0,1,Northbrook,3399,Century
6476,6476,J Q Hammons & Greenway Station (SB),This stop (#6476) is southbound on the 1600 block of John Q Hammons Dr adjacent Greenway Station,43.090865,-89.524776,MMT,CMID,0,,2,180,0,J Q Hammons,1600,Greenway Station
6479,6479,N Pleasant View & Airport (NB),This stop (#6479) is northbound on the 3199 block of Pleasant View Rd (N) nearside Airport Rd,43.109799,-89.53765,MMT,CMID,0,,3,0,0,N Pleasant View,3199,Airport
6480,6480,S Gammon & Colony (SB),This stop (#6480) is southbound on the 2 block of Gammon Rd (S) farside Colony Dr,43.068158,-89.502697,MMT,CMAD,0,,1,180,1,S Gammon,2,Colony
6482,6482,Mineral Point & Cuna (WB),This stop (#6482) is westbound on the 5710 block of Mineral Point Rd adjacent Cuna Driveway,43.060988,-89.482237,MMT,CMAD,0,,2,270,1,Mineral Point,5710,Cuna
6483,6483,Old Sauk & Samuel (EB),This stop (#6483) is eastbound on the 8601 block of Old Sauk Rd nearside Samuel Dr,43.074682,-89.531184,MMT,CMAD,0,,3,90,1,Old Sauk,8601,Samuel
6484,6484,Donna & Park (WB),This stop (#6484) is westbound on the 7000 block of Donna Dr farside Park St,43.105913,-89.50258,MMT,CMID,0,,1,270,1,Donna,7000,Park
6489,6489,Century & Branch (EB),This stop (#6489) is eastbound on the 6599 block of Century Ave farside Branch St,43.104074,-89.492241,MMT,CMID,0,,1,90,1,Century,6599,Branch
6490,6490,Excelsior & Old Sauk (SB),This stop (#6490) is southbound on the 8001 block of Excelsior Dr nearside Old Sauk Rd,43.075877,-89.525273,MMT,CMAD,0,,3,180,1,Excelsior,8001,Old Sauk
6499,6499,Tree & S Westfield (EB),This stop (#6499) is eastbound on the 7299 block of Tree Ln farside Westfield Rd (S),43.063822,-89.507345,MMT,CMAD,0,,1,90,1,Tree,7299,S Westfield
6501,6501,S Gammon & Tree (NB),This stop (#6501) is northbound on the 101 block of Gammon Rd (S) farside Tree Ln,43.065955,-89.502373,MMT,CMAD,0,,1,0,1,S Gammon,101,Tree
6504,6504,Watts & Princeton Club (WB),This stop (#6504) is westbound on the 8080 block of Watts Rd adjacent Princeton Club,43.054332,-89.520489,MMT,CMAD,0,,2,270,1,Watts,8080,Princeton Club
6506,6506,Old Sauk & Everglade (WB),This stop (#6506) is westbound on the 6800 block of Old Sauk Rd nearside Everglade Cir,43.07534,-89.498211,MMT,CMAD,0,,3,270,1,Old Sauk,6800,Everglade
6511,6511,Deming & John Deere (NB),This stop (#6511) is northbound on the 999 block of Deming Way adjacent John Deere Credit,43.079184,-89.532735,MMT,CMAD,0,,2,0,1,Deming,999,John Deere
6516,6516,Mineral Point & Yellowstone (WB),This stop (#6516) is westbound on the 6500 block of Mineral Point Rd farside Yellowstone Dr (S),43.060966,-89.492358,MMT,CMAD,0,,1,270,1,Mineral Point,6500,Yellowstone
6519,6519,Deming & Holiday (NB),This stop (#6519) is northbound on the 1399 block of Deming Way nearside Holiday Ave,43.088257,-89.527415,MMT,CMID,0,,3,0,0,Deming,1399,Holiday
6526,6526,Donna & Century (WB),This stop (#6526) is westbound on the 6800 block of Donna Dr farside Century Ave,43.106273,-89.49864,MMT,CMID,0,,1,270,0,Donna,6800,Century
6527,6527,Excelsior & Old Sauk (NB),This stop (#6527) is northbound on the 8000 block of Excelsior Dr farside Old Sauk Rd,43.075627,-89.525013,MMT,CMAD,0,,1,0,1,Excelsior,8000,Old Sauk
6529,6529,Northbrook & Donna (NB),This stop (#6529) is northbound on the 2901 block of Northbrook Dr farside Donna Dr,43.106411,-89.50678,MMT,CMID,0,,1,0,1,Northbrook,2901,Donna
6531,6531,N High Point & Sauk Creek (NB),This stop (#6531) is northbound on the 501 block of High Point Rd (N) farside Sauk Creek Dr,43.072435,-89.519676,MMT,CMAD,0,,1,0,1,N High Point,501,Sauk Creek
6533,6533,West Towne & Kohls (EB),This stop (#6533) is eastbound on the 7401 block of West Towne Way adjacent W Towne Kohls,43.057329,-89.510756,MMT,PRIV,0,,2,90,1,West Towne,7401,Kohls
